Class ID	Class Name
0331B000	CWebServicesTask_PostConnect_Zone
0331C000	CWebServicesTaskResult_UserZoneListScript
0331E000	CGameScoreTask_GetCampaignRanking
0331F000	CGameScoreTask_GetMapRanking
03321000	CWebServicesTaskResult_AccountTrophyGainHistory
03322000	CGameMasterServerTask_GetPlayerCreditedPackagesGroups
03323000	CWebServicesTask_GetPlayerCreditedPackagesGroups
03324000	CGameEditorPluginCameraManager
03325000	CGameEditorPluginCursorManager
03326000	CGameEditorPluginCameraAPI
03327000	CGameEditorPluginCursorAPI
03328000	CGameEditorPluginMapConnectResults
03329000	CGameEditorGenericInventory
0332A000	CGameEditorMediaTracker
0332B000	CGameEditorSkin
0332C000	CGameEditorSkinPluginAPI
0332D000	CGameEditorMediaTrackerPluginAPI
0332E000	CGameManialinkColorChooser
0332F000	CGameManialinkSlider
03330000	CGameManialinkTimeLine
03331000	CGameDataFileTask_Map_NadeoServices_Get
03332000	CGameDataFileTask_Map_NadeoServices_Register
03333000	CGameEditorAction
03334000	CGameScoreTask_GetSeason
03335000	CGameEditorCustomBullet
03336000	CWebServicesTaskResult_Season
03337000	CGameEditorScript
03338000	CGameScoreTask_LoadSeasonScore
03339000	CGameSeasonScoreManager
0333A000	CGameSeasonLeaderBoard
0333B000	CGameSeasonScoreManager_MapRecord
0333C000	CGameSeasonScoreManager_MultiAsyncLevel
0333D000	CGameScoreTask_AddMapListToSeason
0333E000	CGameScoreTask_RemoveMapListToSeason
03340000	CGameCtnBlockInfoClipVertical
03341000	CGameGhostMgrScript
03346000	CGameBlockInfoGroups
03347000	CWebServicesTask_GetAccountXp
03348000	CGameBlockInfoTreeRoot
03349000	CGameDataFileTask_AccountSkin_NadeoServices_Unset
0334A000	CWebServicesTaskResult_AccountTrophyLastYearSummary
0334B000	CGameScoreTask_GetAccountTrophyLastYearSummary
0334C000	CWebServicesTaskResult_TrophySoloMedalAchievementSettings
0334D000	CGameScoreTask_GetTrophySoloMedalAchievementSettings
0334E000	CWebServicesTaskResult_AccountTrophyLastYearSummaryScript
0334F000	CGameDataFileTask_AccountSkin_NadeoServices_AddFavorite
03351000	CGameDataFileTask_AccountSkin_NadeoServices_GetFavoriteList
03352000	CGameDataFileTask_AccountSkin_NadeoServices_GetList
03353000	CGameDataFileTask_AccountSkin_NadeoServices_RemoveFavorite
03354000	CGameDataFileTask_AccountSkin_NadeoServices_Set
03355000	CGameAudioSettingsWrapper
03356000	CGameItemModelTreeRoot
03358000	CWebServicesTaskResult_TrophySoloMedalAchievementSettingsScript
0335B000	CGameCtnBlockInfoClipHorizontal
0335C000	CWebServicesTaskResult_NadeoServicesItemCollection
0335D000	CWebServicesTaskResult_NadeoServicesItemCollectionList
0335E000	CWebServicesTaskResult_NadeoServicesItemCollectionScript
0335F000	CWebServicesTaskResult_NadeoServicesItemCollectionListScript
03360000	CGameDataFileTask_ItemCollection_NadeoServices_AddFavorite
03361000	CGameDataFileTask_ItemCollection_NadeoServices_Create
03362000	CGameDataFileTask_ItemCollection_NadeoServices_Get
03363000	CGameDataFileTask_ItemCollection_NadeoServices_GetAccountList
03364000	CGameDataFileTask_ItemCollection_NadeoServices_GetFavoriteList
03365000	CGameDataFileTask_ItemCollection_NadeoServices_GetList
03366000	CGameDataFileTask_ItemCollection_NadeoServices_RemoveFavorite
03367000	CGameDataFileTask_ItemCollection_NadeoServices_Update
03368000	CGameDataFileTask_ItemCollection_NadeoServices_CreateVersion
03369000	CGameDataFileTask_ItemCollection_NadeoServices_SetActivityId
0336A000	CGameScoreTask_LoadSeasonScoreList
0336B000	CGameScoreTask_SynchronizePlayerSeasonScoreList
0336C000	CGameDataFileTask_ItemCollection_NadeoServices_RemoveFavoriteFromName
0336D000	CGameDataFileTask_ItemCollection_NadeoServices_GetListFromIdentifierList
0336E000	CWebServicesTaskResult_NadeoServicesItemCollectionWithClubInfoList
0336F000	CGameSessionArchive
03370000	CWebServicesTaskResult_PrestigeListScript
03371000	CWebServicesTaskResult_FriendListScript
03372000	CGameUserService
03373000	CWebServicesTaskResult_UserPrestigeListScript
03374000	CWebServicesTaskResult_Squad
03375000	CWebServicesTaskResult_SquadScript
03376000	CGameUserTask_Squad_AcceptInvitation
03377000	CGameUserTask_Squad_CancelInvitation
03378000	CGameUserTask_Squad_Create
03379000	CGameUserTask_Squad_DeclineInvitation
0337A000	CGameUserTask_Squad_Get
0337B000	CGameUserTask_Squad_GetCurrent
0337C000	CGameUserTask_Squad_InviteInto
0337E000	CGameUserTask_Squad_RemoveMember
0337F000	CGameUserTask_Squad_SetLeader
03380000	CGameWebServicesNotificationService
03381000	CGameWebServicesNotificationManagerScript
03382000	CWebServicesTaskResult_WSNotification
03383000	CWebServicesTaskResult_WSNotificationScript
03384000	CGameWebServicesNotificationTask_PopNextNotification
03385000	CGameUserTask_Squad_AbstractTask
03386000	CGameManialinkScriptHandler_ReadOnly
03387000	CGameScriptHandlerPlaygroundInterface_ReadOnly
03388000	CWebServicesTask_PostConnect_Tag
03389000	CWebServicesTaskResult_UserPrestigeScript
0338A000	CWebServicesTaskResult_ClubTagListScript
0338B000	CGameCtnMediaBlockOpponentVisibility
0338C000	CWebServicesTaskResult_ZoneListScript
0338D000	CGameUserVoiceChat
0338E000	CGameScriptHandlerMediaTrack
04001000	GxLight
04002000	CGxLightBall
04003000	GxLightPoint
04004000	CGxFog
04005000	GxLightAmbient
04006000	GxLightNotAmbient
04007000	GxLightDirectional
04008000	GxFogBlender
0400A000	CGxLightFrustum
0400B000	CGxLightSpot
05002000	CFuncKeys
05003000	CFuncKeysTrans
0500B000	CFuncPlug
0500C000	CFuncLightIntensity
0500D000	CFuncTreeTranslate
0500E000	CFuncEnum
05010000	CFunc
05011000	CFuncShader
05014000	CFuncShaders
05015000	CFuncShaderLayerUV
05018000	CFuncLight
05019000	CFuncLightColor
0501C000	CFuncTree
0501E000	CFuncTreeRotate
0501F000	CFuncTreeBend
05030000	CFuncKeysNatural
05031000	CFuncTreeSubVisualSequence
05037000	CFuncSegment
05038000	CFuncColorGradient
05039000	CFuncFullColorGradient
06001000	CHmsCamera
06002000	CHmsCorpus
06003000	CHmsItem
06004000	CHmsZone
06006000	CHmsPortal
06007000	CHmsPoc
06008000	CHmsZoneElem
06009000	CHmsZoneOverlay
0600C000	CHmsLight
0600E000	CHmsPortalProperty
06010000	CHmsViewport
06011000	CHmsPrecalcRender
06012000	CHmsShadowGroup
06014000	CHmsViewportPerfDbg
06016000	CHmsMgrVisDyna
06017000	CHmsFogPlane
06018000	CHmsPicker
0601D000	CHmsConfig
06020000	CHmsItemShadow
06021000	CHmsLightMap
06022000	CHmsLightMapCache
06023000	CHmsLightMapMood
06025000	CHmsCorpus2d
06026000	CHmsAmbientOcc
06027000	CHmsLightProbeGrid
06028000	CHmsLightMapCacheSH
0602B000	CHmsLightMapParam
0602C000	CHmsLightArray
0602D000	CHmsDecalArray
0602E000	CHmsLightProbePartition
0602F000	CHmsMgrVisEnvMap
06032000	CHmsMgrVisDynaDecal2d
06035000	CHmsVisMiniMap
0603C000	CHmsVolumeShadow
0603E000	SType_Warp
06045000	SType_VehicleVisForBodyPart
06046000	CHmsMoodBlender
06047000	CHmsMgrVisVolume
07001000	CControlBase
07002000	CControlContainer
07005000	CControlEffect
07006000	CControlLabel
07007000	CControlButton
07009000	CControlEntry
0700A000	CControlEnum
0700B000	CControlSlider
0700C000	CControlLayout
0700D000	CControlListItem
07010000	CControlEffectSimi
07011000	CControlEffectMotion
07014000	CControlUiRange
07015000	CControlGrid
07016000	CControlFrame
07017000	CControlStyle
07019000	CControlUrlLinks
0701B000	CControlQuad
0701C000	CControlEffectMaster
0701E000	CControlColorChooser
0701F000	CControlColorChooser2
07021000	CControlSimi2
07022000	CControlTimeLine2
07023000	CControlEffectCombined
07025000	CControlEffectMoveFrame
07026000	CControlFrameStyled
07027000	CControlStyleSheet
0702C000	CControlMediaPlayer
0702F000	CControlGraph
07030000	CControlPager
07031000	CControlText
07032000	CControlFrameAnimated
07034000	CControlScriptEditor
07035000	CControlScriptConsole
07036000	CControlListCard
07037000	CControlMiniMap
07038000	CControlCamera
09001000	CPlugAudio
09002000	CPlugShader
09003000	CPlugCrystal
09004000	CPlugShaderGeneric
09005000	CPlugSolid
09006000	CPlugVisual
09007000	CPlugMapAINode
09008000	CPlugBitmapHighLevel
09009000	CPlugVisualIndexedLines
0900A000	CPlugVisualOctree
0900B000	CPlugBitmapRenderShadow
0900C000	CPlugSurface
0900E000	CPlugModelShading
0900F000	CPlugSurfaceGeomDeprecated
09010000	CPlugVisualSprite
09011000	CPlugBitmap
09013000	CPlugVisualLines
09014000	CPlugVisualLines2D
09015000	CPlugTreeVisualMip
09016000	CPlugVisualStrip
09017000	CPlugVisualVertexs
09018000	CPlugVoxelResource
09019000	CPlugFilePack
0901A000	CPlugSound
0901B000	CPlugSoundMood
0901C000	CPlugMusic
0901D000	CPlugLight
0901E000	CPlugVisualIndexedTriangles
09020000	CPlugFile
09021000	CPlugBitmapRenderLightFromMap
09022000	CPlugFileJpg
09023000	CPlugFileTga
09024000	CPlugFileDds
09025000	CPlugFileImg
09026000	CPlugShaderApply
09027000	CPlugVisualQuads
09028000	CPlugVisualTriangles
09029000	CPlugSoundEngine2
0902A000	CPlugVisualIndexedStrip
0902B000	CPlug
0902C000	CPlugVisual3D
0902D000	CPlugFileFont
0902F000	CPlugFileGen
09030000	CPlugFileSnd
09031000	CPlugFileWav
09034000	CPlugAudioBalance
09035000	CPlugFileFidContainer
09036000	CPlugBitmapPacker
09037000	CPlugMusicType
09039000	CPlugAudioEnvironment
0903A000	CPlugMaterialCustom
0903B000	CPlugVisualGrid
0903D000	CPlugFilePng
0903E000	CPlugBlendShapes
0903F000	CPlugTreeGenText
09040000	CPlugFileGPU
09041000	CPlugFileText
09044000	CPlugBitmapPack
09046000	CPlugBitmapPackElem
09047000	CPlugBitmapAddress
09048000	CPlugBitmapPackInput
09049000	CPlugFileFidCache
0904A000	CPlugVisual2D
0904B000	CPlugVisualQuads2D
0904D000	CPlugFont
0904E000	CPlugFontBitmap
0904F000	CPlugTree
09051000	CPlugTreeGenerator
09052000	CPlugSoundGauge
09053000	CPlugGpuCompileCache
09054000	CPlugFileTextScript
09055000	CPlugFileI18n
09056000	CPlugVertexStream
09057000	CPlugIndexBuffer
09058000	CPlugBitmapRenderHemisphere
0905A000	CPlugFileOggVorbis
0905B000	CPlugBitmapRenderPortal
0905C000	CPlugBitmapRenderPlaneR
0905D000	CPlugSimuDump
0905E000	CPlugSoundSurface
0905F000	CPlugFileBink
09060000	CPlugFileVideo
09061000	CPlugLocatedSound
09062000	CPlugTreeLight
09064000	CPlugSoundMulti
09065000	CPlugSoundVideo
09066000	CPlugPointsInSphereOpt
09067000	CPlugShaderPass
0906A000	CPlugVisualIndexed
0906B000	NPlugSkel_SLodSetup
0906C000	CPlugFileSvg
09072000	CPlugModelTree
09073000	CPlugModelMesh
09074000	CPlugFileVHlsl
09075000	CPlugFileGPUV
09076000	CPlugFileGPUP
09077000	CPlugFilePHlsl
09078000	CPlugBitmapDecals
09079000	CPlugMaterial
0907A000	CPlugMaterialFx
0907B000	CPlugMaterialFxFlags
0907C000	CPlugMaterialFxFur
0907D000	CPlugMaterialFxs
0907E000	CPlugBitmapSampler
09080000	CPlugBitmapShader
09081000	CPlugMaterialFxDynaBump
09082000	CPlugMaterialFxDynaMobil
09083000	CPlugScriptWithSettings
09084000	CPlugFileZip
09085000	CPlugFileAudioMotors
09086000	CPlugBitmapRender
09087000	CPlugBitmapRenderWater
09088000	CPlugBitmapRenderCubeMap
09089000	CPlugBitmapRenderCamera
0908A000	CPlugBitmapRenderVDepPlaneY
0908B000	CPlugFileSndGen
0908C000	CPlugMaterialFxGenCV
0908E000	CPlugSoundEngine
0908F000	CPlugSoundComponent
09090000	CPlugBitmapRenderSolid
09091000	CPlugBitmapRenderSub
09092000	CPlugModel
09093000	CPlugIconIndex
09094000	CPlugVehicleGearBox
09095000	CPlugAdnAnimClip
09096000	NPlugAdn_STagDatabase
09098000	CPlugFileModel
09099000	CPlugFileModelObj
0909A000	CPlugTreeGenSolid
0909B000	CPlugFileModel3ds
0909C000	CPlugModelLodMesh
0909D000	CPlugModelFur
0909E000	CPlugBitmapRenderOverlay
0909F000	CPlugBitmapRenderLightOcc
090A0000	CPlugViewDepLocator
090A2000	CPlugDecoratorTree
090A3000	CPlugDecoratorSolid
090A4000	CPlugModelFences
090A5000	CPlugFileModelFbx
090A6000	CPlugFurWind
090A7000	CPlugDecalModel
090A8000	CPlugBitmapAtlas
090AA000	CPlugSphericalHarmonics
090AB000	CPlugBitmapArray
090AC000	CPlugSpriteParam
090AD000	CPlugFileExr
090AE000	CPlugPoissonDiscDistribution
090B0000	CPlugAnimFile
090B1000	CPlugVisualCelEdge
090B2000	CPlugParticleEmitterSubModel
090B3000	CPlugParticleEmitterModel
090B4000	CPlugBeamEmitterModel
090B5000	CPlugParticleSplashModel
090B6000	CPlugParticleImpactModel
090B7000	CPlugParticleMaterialImpactModel
090B8000	CPlugBitmapApplyArray
090B9000	CPlugOpModel
090BA000	CPlugSkel
090BB000	CPlugSolid2Model
090BC000	CPlugFileModelCollada
090BD000	CPlugTimedPixelArray
090BE000	CPlugResource
090BF000	CPlugWeatherModel
090C0000	CPlugFileFidContainer_SystemUserSaveProxy
090C1000	CPlugFxLensFlareArray
090C4000	CPlugParticleEmitterSubModelGpu
090C5000	CPlugParticleGpuSpawn
090C6000	CPlugParticleGpuModel
090C7000	CPlugCharVisModel
090C8000	CPlugSkelSetup
090C9000	CPlugCharPhyModel
090CA000	CPlugCharPhyMaterial
090CB000	CPlugFxLensDirtGen
090CC000	CPlugShieldEmitterModel
090CD000	CPlugBulletModel
090CE000	CPlugDataTape
090CF000	CPlugSpline3D
090D3000	CPlugFogMatter
090D4000	CPlugFogVolume
090D5000	CPlugFogVolumeBox
090D6000	CPlugDestructibleFx
090D7000	CPlugDynaPointModel
090D8000	CPlugFxLightning
090D9000	CPlugFxWindOnDecal
090DB000	CPlugFileWebP
090DC000	CPlugMaterialPack
090DD000	NPlugItemPlacement_SDatabase
090E0000	CPlugCharPhyRecoilModel
090E1000	CPlugFxWindOnTreeSprite
090E5000	CPlugFlockModel
090E6000	CPlugVehicleVisEmitterModel
090E7000	CPlugVehicleVisModel
090E8000	CPlugVehicleVisModelShared
090E9000	CPlugVehicleMaterialGroup
090EA000	
090EB000	
090EC000	
090ED000	
090EF000	CPlugVehicleCameraRace3Model
090F0000	CPlugBodyPath
090F1000	
090F2000	CPlugCharPhySpecialProperty
090F3000	CPlugParticleGpuVortex
090F4000	CPlugGameSkin
090F5000	CPlugFxHdrScales_Tech3
090F6000	CPlugVehicleCameraRace2Model
090F7000	CPlugVehicleCameraInternalModel
090F8000	CPlugAnimLocSimple
090F9000	CPlugLightUserModel
090FB000	CPlugCharPhyMaterials
090FC000	CPlugCharPhyModelCustom
090FD000	CPlugMaterialUserInst
090FE000	CPlugMoodSetting
090FF000	CPlugMoodAtmo
09100000	CPlugBodyGraph
09103000	CPlugCustomBulletModel
09104000	CPlugTriggerAction
09105000	CPlugBeamEmitterSubModel
09106000	CPlugProbe
09107000	CPlugCustomBeamModel
09108000	CPlugFileWebM
0910A000	CPlugCharVisModelCustom
0910B000	CPlugCamShakeModel
0910C000	CPlugCamControlModel
0910D000	CPlugImportMeshParam
0910E000	CPlugVehicleCarPhyShape
0910F000	CPlugTurret
09110000	CPlugVehicleCamInternalVisOffset
09111000	CPlugShieldModel
09112000	CPlugVehicleCameraRaceModel
09113000	CPlugVehicleCameraHmdExternalModel
09114000	CPlugVehicleVisGeomModel
09115000	CPlugVisEntFxModel
09116000	CPlugGpuBuffer
09117000	
09118000	CPlugPolyLine3
09119000	CPlugPath
0911A000	CPlugMoodBlender
0911B000	CPlugTrainModel
0911C000	CPlugTrainWagonModel
0911D000	CPlugMoodCurve
0911E000	CPlugVehiclePhyModelCustom
0911F000	CPlugEntRecordData
09121000	CPlugTrainWagonModelCustom
09123000	CPlugEntitySpawner
09125000	CPlugWeather_DayTimeElem_Compat
09126000	CPlugWeather_WindBlockerElem
09127000	CPlugDynaConstraintModel
09128000	CPlugRoadChunk
09129000	
0912A000	
0912B000	CPlugAnimGraph
0912C000	SPlugVehicleOccupantSpawn
0912D000	SPlugVehicleOccupantSlot
0912E000	CPlugVehicleWheelPhyModel
0912F000	CPlugDynaModel
09130000	
09131000	CPlugAdnPart
09132000	CPlugAnimClipBaked
09133000	CPlugAnimChannelGroup
09134000	CPlugAnimClipEdition
09135000	CPlugAnimClip
09136000	CPlugAnimPoseGrid
09137000	CPlugAnimPoseGroup
09138000	CPlugAnimGraphStack
0913A000	CPlugAnimClipEditionPose
0913B000	CPlugAnimVariantGroup
0913C000	CPlugAnimSpotModel
0913D000	
0913E000	CPlugAdnModel
0913F000	CPlugAdnProject
09140000	CPlugAdnRandomGen
09141000	CPlugAnimImport
09142000	CPlugMaterial_VertexIndex
09143000	CPlugAdnRandomGroup
09144000	CPlugDynaObjectModel
09145000	CPlugPrefab
09146000	CPlugVehicleVisStyles
09147000	CPlugVehicleVisStyleRandomGroup
09148000	CPlugCitizenModel
09149000	CPlugFxAnimFromTexture1dArray
0914A000	CPlugAdnTagFidCache
0914B000	CPlugMetaData
0914C000	CPlugImageArray
0914D000	CPlugVehicleCameraHelicoModel
09150000	CPlugRecastPolyMeshData
09151000	
09153000	CPlugVFXFile
09154000	CPlugSymlink
09155000	CPlugAnimRigUIConfig
09157000	CPlugAdnRandomGenList
09158000	CPlugLightDyna
09159000	CPlugStaticObjectModel
0915A000	CPlugLightMapCustom
0915C000	CPlugFxSystem
0915D000	CPlugGameSkinAndFolder
0915E000	CPlugMaterialColorTargetTable
0915F000	CPlugDynaWaterModel
09160000	CPlugPlacementPatch
09161000	CPlugRoadChunkTraffic
09162000	CPlugRoadChunkCitizen
09164000	CPlugAnimJointExprGroup
09165000	NPlugModelKit_SDataBaseDesc
09166000	NPlugModelKit_SDataBase
09178000	NPlugTrigger_SWaypoint
09179000	NPlugTrigger_SSpecial
0917A000	CPlugSpawnModel
0917B000	CPlugEditorHelper
0917C000	SPlugFlockEmitterState
0917D000	CPlugMaterialWaterArray
0917E000	CPlugWeather
0917F000	CPlugPuffLull
09180000	CPlugClouds
09181000	CPlugDayTime
09182000	CPlugCloudsParam
09183000	CPlugCloudsSolids
09184000	CPlugCurveEnvelopeDeprec
09185000	CPlugCurveSimpleNod
09186000	CPlugBitmapArrayBuilder
09187000	NPlugItemPlacement_SClass
09188000	CPlugPodium
09189000	CPlugMediaClipList
0918B000	NPlugAnim_SRig
0918C000	NPlugAnim_SRigToSkel
0918D000	NPlugAnim_SRigToSkelNode
0918E000	NPlugAnim_SRigToSkelNode_Chain2
0918F000	NPlugAnim_SRigToSkelNode_Fixed
09190000	NPlugAnim_SRigToSkelNode_SetDOV
09191000	NPlugAnim_SRigToSkelNode_SetPos
0A000000	CSceneEngine
0A001000	CScene
0A002000	CScene2d
0A003000	CSceneLayout
0A004000	CSceneSector
0A005000	CSceneObject
0A006000	CSceneMgrGUI
0A007000	CSceneLocation
0A009000	CScenePoc
0A00B000	CSceneLight
0A00C000	CSceneVehicleVisState
0A00D000	CSceneCharVisState
0A011000	CSceneMobil
0A013000	CSceneCloudSystem
0A017000	CScenePickerManager
0A018000	CSceneVehicleVis
0A019000	CSceneCharVis
0A020000	
0A021000	
0A034000	CSceneFxColors
0A035000	CSceneFxSuperSample
0A036000	CSceneLocationCamera
0A038000	CSceneFxFlares
0A03A000	CSceneFxNod
0A03B000	CSceneFxBloom
0A03F000	CSceneFxBloomData
0A040000	CSceneConfig
0A041000	CSceneConfigVision
0A043000	CSceneFxStereoscopy
0A044000	CSceneFxHeadTrack
0A072000	CSceneFx
0A074000	CSceneFxOverlay
0A076000	CSceneFxCompo
0A077000	CSceneFxDepthOfField
0A079000	CSceneFxCameraBlend
0A07A000	CSceneFxBlur
0A07B000	CSceneFxDistor2d
0A07D000	CSceneFxEdgeBlender
0A081000	CSceneVehicleCarMarksModel
0A082000	CSceneVehicleCarMarksModelSub
0A083000	CSceneVehicleCarMarksSamples
0A084000	CSceneFxCellEdge
0A086000	CSceneFxMgr
0A0A2000	CSceneTriggerAction
0A0A4000	CSceneBulletVis
0A0A5000	CSceneSolid2Vis
0A0AA000	CSceneWagonPhy
0A0AB000	CSceneWagonVis
0A0AC000	CSceneBulletPhy
0A0AD000	CSceneGunPhy
0A0AE000	CSceneGunVis
0A0AF000	SSceneTrafficPhyRailEnt
0A0B0000	SSceneTrafficPhyDynaEnt
0A0B6000	CSceneTrafficPhy
0A0C9000	CSceneVehicleVisVFXExtraContext
0B000000	CSystemEngine
0B001000	CSystemMouse
0B002000	CSystemKeyboard
0B003000	CSystemWindow
0B005000	CSystemConfig
0B006000	CSystemMemoryMonitor
0B007000	CNodSystem
0B009000	CSystemFidsFolder
0B00A000	CSystemFidFile
0B00C000	CSystemFidsDrive
0B00F000	CSystemPlatformScript
0B010000	CSystemDependenciesList
0B013000	CSystemConfigDisplay
0B014000	CSystemPackManager
0B015000	CSystemPackDesc
0B017000	CSystemNodWrapper
0B018000	CSystemData
0B01A000	CSystemFidContainer
0C001000	CVisionViewport
0C003000	CVisionViewportNull
0C012000	CVisionResourceFile
0C014000	CDx11Viewport
0C019000	CVisionResourceShaders
0C01B000	SVisShadowCacheMgr
0C030000	CVisPostFx_ToneMapping
0C031000	CVisPostFx_MotionBlur
0C032000	CVisPostFx_BloomHdr
10001000	CAudioPort
10002000	CAudioPortNull
10003000	CAudioSoundImplem
10004000	CAudioBufferKeeper
10005000	CAudioListener
10006000	CAudioZone
10007000	CAudioScriptManager
10008000	CAudioScriptSound
10009000	CAudioScriptMusic
1000F000	CAudioZoneSource
10010000	CAudioSource
10011000	CAudioSourceMusic
10012000	CAudioSourceEngine
10013000	CAudioSourceSurface
10014000	CAudioSourceMulti
10015000	CAudioSourceMood
10016000	CAudioSourceGauge
10030000	COalAudioPort
10031000	COalAudioBufferKeeper
11000000	CScriptSetting
11001000	CScriptTraitsPersistent
11002000	CScriptTraitsMetadata
11003000	CScriptInterfacableValue
11004000	CScriptBaseEvent
11005000	CScriptBaseConstEvent
11006000	CScriptPoison
12001000	CNetNod
12002000	CNetServerInfo
12003000	CNetClientInfo
12004000	CNetFormTimed
12007000	CNetFormQuerrySessions
12008000	CNetFormEnumSessions
12009000	CNetFormPing
1200C000	CNetServer
1200D000	CNetClient
1200F000	CNetConnection
12010000	CNetFormConnectionAdmin
12012000	CNetHttpClient
12013000	CNetHttpResult
12014000	CNetMasterServer
12015000	CNetMasterHost
12018000	CNetFileTransfer
12019000	CNetMasterServerInfo
1201A000	CNetFileTransferNod
1201B000	CNetFileTransferForm
1201C000	CNetFileTransferDownload
1201D000	CNetFileTransferUpload
1201E000	CNetSource
12020000	CNetIPC
12021000	CNetFormRpcCall
12022000	CNetUPnP
12026000	CWebServicesTaskWait
12027000	CNetMasterServerRequest
12028000	CNetIPSource
12029000	CNetMasterServerUptoDateCheck
12030000	CNetURLSource
12031000	CNetScriptHttpManager
12032000	CNetScriptHttpRequest
12033000	CNetXmpp_Timer
12034000	CNetMasterServerDownload
12038000	CNetFormNewPing
12039000	CNetMasterServerUserInfo
1203B000	CWebServicesTask
1203C000	CWebServicesTaskSequence
1203D000	CWebServicesTaskResult
1203E000	CWebServicesTaskScheduler
1203F000	CNetUbiServices
12040000	CNetUbiServicesTask
12041000	CNetUbiServicesTask_CreateSession
12042000	CNetUbiServicesTask_DeleteSession
12044000	CNetUbiServicesTask_GetUplayActions
12045000	CNetUbiServicesTask_GetUplayRewards
12046000	CNetUbiServicesTask_CompleteUplayActions
12047000	CNetUbiServicesTask_PurchaseUplayReward
12048000	CWebServicesTask_Empty
12049000	CNetUplayPC
1204A000	CNetNadeoServicesTask_GetAccountIdFromWebServicesIdentity
1204C000	CNetUbiServicesTask_Profile_RetrieveProfileInfoList
1204D000	CWebServicesTask_GetDisplayNameFromWebServicesUserId
1204E000	CWebServicesTask_GetDisplayNameFromWebServicesIdentity
1204F000	CNetMasterServerRequestTask
12050000	CWebServicesTaskResult_Bool
12051000	CWebServicesTaskResult_String
12056000	CNetMasterServerTask_GetClientConfigUrls
12057000	CNetUplayPCTask_Overlay_ShowMicroApp
12058000	CNetUbiServicesTask_SendNotification
12059000	CNetUbiServicesTask_CheckNewNotification
1205E000	CWebServicesTask_CheckNetworkAvailability
12061000	CNetUplayPCUserInfo
12062000	CWebServicesTask_GetFriendList
12063000	CWebServicesTaskResult_WSFriendList
12065000	CNetMasterServerTask_GetApplicationConfig
12066000	CWebServicesTaskResult_ClientConfig
12067000	CNetMasterServerTask_GetWaitingParams
12068000	CNetMasterServerTask_CheckLoginForSubscribe
12069000	CNetMasterServerTask_Subscribe
1206A000	CNetMasterServerTask_OpenSession
1206B000	CNetMasterServerTask_Connect
1206F000	CWebServicesTaskResult_Session_Get
1207F000	CWebServicesTask_OpenNewsLink
12080000	CNetUbiServicesTask_GetNews
12082000	CNetMasterServerTask_Session_Get
12083000	CNetMasterServerTask_Session_JoinOrCreate
12084000	CNetMasterServerTask_Session_Leave
12087000	CNetMasterServerTask_Session_InviteBuddy
12089000	CNetUbiServicesTask_Party_UpdateInvitation
1208A000	CWebServicesTask_Party_CancelInvitation
1208C000	CWebServicesTask_GetUserPrestigeSelected
1208D000	CNetNadeoServicesTask_AddSubscriptionFromPSN
12094000	CNetMasterServerTask_GetFeatureTimeLimit
12095000	CWebServicesTaskResult_Natural
12096000	CNetMasterServerTask_CheckFeatureTimeLimit
12097000	CNetMasterServerTask_SetFeatureTimeUse
12098000	CWebServicesTaskResult_PlayerFeatureLimitList
12099000	CWebServicesTask_GetStatList
1209B000	CWebServicesTask_GetBlockList
1209D000	CWebServicesTaskResult_StringInt
1209E000	CNetUbiServicesTask_GetUnsentEvents
1209F000	CNetUbiServicesTask_RefreshSession
120A1000	CWebServicesTaskResult_NSAccountSkinFavorite
120A2000	CNetUbiServicesTask_RetrieveBetaUserInfo
120A3000	CNetUbiServicesTask_AcceptNDA
120A4000	CNetUplayPCTask_Achievement_Unlock
120A5000	CWebServicesTaskVoid
120A8000	CNetMasterServerTask_ImportAccount
120A9000	CNetMasterServerTask_ImportAccount_IsFinished
120AA000	CWebServicesTaskResult_OpenSession
120AB000	CWebServicesTaskResult_StringList
120AC000	CWebServicesTaskResult_StringIntList
120AD000	CNetScriptHttpEvent
120AE000	CNetNadeoServices
120AF000	CNetNadeoServicesUserInfo
120B0000	CNetNadeoServicesRequestTask
120B1000	CNetNadeoServicesRequest
120B2000	CWebServicesTaskResult_UrlConfig
120B3000	CNetNadeoServicesTask_AuthenticateCommon
120B4000	CNetNadeoServicesTask_GetClientConfig
120B5000	CNetNadeoServicesTask_AuthenticateWithBasicCredentials
120B6000	CNetNadeoServicesTask_AuthenticateWithUbiServices
120B7000	CNetNadeoServicesTask_AuthenticateWithUnsecureAccountId
120B8000	CWebServicesTask_GetWebIdentityFromWebServicesUserId
120B9000	CWebServicesTaskResult_Connect
120BA000	CNetNadeoServicesTask_GetAccountClientSignature
120BB000	CNetNadeoServicesTask_SetClientCaps
120BC000	CWebServicesTaskResult_Signature
120BD000	CNetNadeoServicesTask_GetEncryptedPackageAccountKey
120BE000	CNetNadeoServicesTask_GetZones
120BF000	CWebServicesTaskResult_NSZoneList
120C0000	CNetNadeoServicesRequestManager
120C1000	CNetNadeoServicesTask_GetAccountClientUrls
120C2000	CNetNadeoServicesTask_GetAccountZone
120C3000	CWebServices
120C4000	CWebServicesUserInfo
120C5000	CWebServicesTask_Connect
120C6000	CNetNadeoServicesTask_GetApiRequests
